I,R,P,O,D
iFiX Chrome Boom Stereo Wired Headset,2.9,₹299,₹699,57% off,https://www.flipkart.com/ifix-chrome-boom-stereo-wired-headset/p/itmad7e7a193b0c6?pid=ACCFP5ZF2CQGRDQF&lid=LSTACCFP5ZF2CQGRDQFWVO8AG&marketplace=FLIPKART&srno=b_5_168&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=c8a167a2-9743-4c27-a099-b75c2815e2e1.ACCFP5ZF2CQGRDQF.SEARCH&ssid=5fe5ommucg0000001609484987495
iFiX Chrome Boom Stereo Wired Headset,3.5,₹299,₹699,57% off,https://www.flipkart.com/ifix-chrome-boom-stereo-wired-headset/p/itm1d3727e6bdba2?pid=ACCFP5NWH2CVGPUS&lid=LSTACCFP5NWH2CVGPUSGJXBZR&marketplace=FLIPKART&srno=b_5_169&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=c8a167a2-9743-4c27-a099-b75c2815e2e1.ACCFP5NWH2CVGPUS.SEARCH&ssid=5fe5ommucg0000001609484987495
Zebronics ZEB-ELEGANCE Wired Headset,3.8,₹668,₹999,33% off,https://www.flipkart.com/zebronics-zeb-elegance-wired-headset/p/itm74db48c030163?pid=ACCFDBJJ8D4GDKJ6&lid=LSTACCFDBJJ8D4GDKJ6WNPVXW&marketplace=FLIPKART&srno=b_6_201&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCFDBJJ8D4GDKJ6.SEARCH&ssid=20da3fe1gg0000001609484992843
Envent live free 325 3 W Portable Bluetooth  Speaker,4,₹799,"₹2,499",68% off,https://www.flipkart.com/envent-live-free-325-3-w-portable-bluetooth-speaker/p/itm93a36b2d8240b?pid=ACCEHWVQXJZSPZAK&lid=LSTACCEHWVQXJZSPZAKW79IVW&marketplace=FLIPKART&srno=b_6_202&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCEHWVQXJZSPZAK.SEARCH&ssid=20da3fe1gg0000001609484992843
Zebronics BE370 Bluetooth Headset,3.4,₹539,₹899,40% off,https://www.flipkart.com/zebronics-be370-bluetooth-headset/p/itmf4065b3008a0b?pid=ACCFDBFPKE9ZEFGZ&lid=LSTACCFDBFPKE9ZEFGZIRMBUP&marketplace=FLIPKART&srno=b_6_203&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCFDBFPKE9ZEFGZ.SEARCH&ssid=20da3fe1gg0000001609484992843
Olbon SPne 4 W Bluetooth  Speaker,4.2,₹373,"₹1,390",73% off,https://www.flipkart.com/olbon-spne-4-w-bluetooth-speaker/p/itm4ab0e25e465fe?pid=ACCFPZU9U5KFFDGX&lid=LSTACCFPZU9U5KFFDGXSL9WMP&marketplace=FLIPKART&srno=b_6_204&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=en_YZ3SScoQTr8aERsSrQuQ1uQBLNAjTyp20Mh44DPf5txGj4H9%2FNXRwrXeGWj1VLakpCTkhV96blXD18MVUO7AnA%3D%3D&ssid=20da3fe1gg0000001609484992843
Zebronics Comet Bluetooth Headset,3.2,"₹1,249","₹1,999",37% off,https://www.flipkart.com/zebronics-comet-bluetooth-headset/p/itme8b2bd0e1e2fc?pid=ACCF2UGZHBVVH5HZ&lid=LSTACCF2UGZHBVVH5HZFJZD51&marketplace=FLIPKART&srno=b_6_205&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCF2UGZHBVVH5HZ.SEARCH&ssid=20da3fe1gg0000001609484992843
Zebronics Sporty Bluetooth Earphone With Ear Hook & Mic Bluetooth Headset,3.5,₹949,"₹1,299",26% off,https://www.flipkart.com/zebronics-sporty-bluetooth-earphone-ear-hook-mic-headset/p/itm60bd078942013?pid=ACCFDXRYZPNZXJ2V&lid=LSTACCFDXRYZPNZXJ2VESDHG1&marketplace=FLIPKART&srno=b_6_206&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCFDXRYZPNZXJ2V.SEARCH&ssid=20da3fe1gg0000001609484992843
Zebronics Smart Plus Bluetooth Headphone With Mic Bluetooth Headset,2.7,"₹1,199","₹1,999",40% off,https://www.flipkart.com/zebronics-smart-plus-bluetooth-headphone-mic-headset/p/itmaeb26aa38b300?pid=ACCFDXQWYFGXTVXF&lid=LSTACCFDXQWYFGXTVXFELGYIY&marketplace=FLIPKART&srno=b_6_207&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCFDXQWYFGXTVXF.SEARCH&ssid=20da3fe1gg0000001609484992843
Envent Beatz 307 Wired Headset,3.7,₹499,₹999,50% off,https://www.flipkart.com/envent-beatz-307-wired-headset/p/itm47ff88989b11b?pid=ACCEVKMUGGGYJST3&lid=LSTACCEVKMUGGGYJST3WWD6VR&marketplace=FLIPKART&srno=b_6_208&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCEVKMUGGGYJST3.SEARCH&ssid=20da3fe1gg0000001609484992843
Helokuki Oppo A9(2020) / A5/A8/A91/F15/A11/Reno/Reno 2 Wired Headset,3.4,₹289,₹999,71% off,https://www.flipkart.com/helokuki-oppo-a9-2020-a5-a8-a91-f15-a11-reno-reno-2-wired-headset/p/itm398ebc18fefea?pid=ACCFP79ZSBNYPEBR&lid=LSTACCFP79ZSBNYPEBRLNLROG&marketplace=FLIPKART&srno=b_6_209&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCFP79ZSBNYPEBR.SEARCH&ssid=20da3fe1gg0000001609484992843
QOR9 WAVEBASS Bluetooth Headset,3.8,"₹1,899","₹2,999",36% off,https://www.flipkart.com/qor9-wavebass-bluetooth-headset/p/itmf1a1c49b90048?pid=ACCFVF6YSUUSFDDE&lid=LSTACCFVF6YSUUSFDDEIAC9GA&marketplace=FLIPKART&srno=b_6_210&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=en_YZ3SScoQTr8aERsSrQuQ1uQBLNAjTyp20Mh44DPf5tzKHn1ZXdtYPh7q2UbtoNWP%2Fff2FEOOs2B%2BwRj5QWRVEA%3D%3D&ssid=20da3fe1gg0000001609484992843
Envent LiveFree 370 ET-BTSP370-BK 10 W Portable Bluetooth  Speaker,4.3,"₹1,599","₹3,299",51% off,https://www.flipkart.com/envent-livefree-370-et-btsp370-bk-10-w-portable-bluetooth-speaker/p/itm7ad7bed696bc5?pid=ACCEMF9NC453V4GT&lid=LSTACCEMF9NC453V4GTJIAOAY&marketplace=FLIPKART&srno=b_6_211&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCEMF9NC453V4GT.SEARCH&ssid=20da3fe1gg0000001609484992843
Zebronics ZEB-BE370 Bluetooth Headset,2.9,₹539,₹850,36% off,https://www.flipkart.com/zebronics-zeb-be370-bluetooth-headset/p/itm9d07c6df31e5f?pid=ACCF5GG2E2BHAQAX&lid=LSTACCF5GG2E2BHAQAXSKS4RR&marketplace=FLIPKART&srno=b_6_212&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCF5GG2E2BHAQAX.SEARCH&ssid=20da3fe1gg0000001609484992843
Barwa BW808 Bluetooth Headset without Mic,4,"₹1,199","₹3,499",65% off,https://www.flipkart.com/barwa-bw808-bluetooth-headset-without-mic/p/itm0176aa9c30786?pid=ACCEKVHUWNNG6FDK&lid=LSTACCEKVHUWNNG6FDKYRY2CZ&marketplace=FLIPKART&srno=b_6_213&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCEKVHUWNNG6FDK.SEARCH&ssid=20da3fe1gg0000001609484992843
Zebronics Disc Headphone Wireless Bluetooth Headset without Mic,3.7,₹915,"₹1,399",34% off,https://www.flipkart.com/zebronics-disc-headphone-wireless-bluetooth-headset-without-mic/p/itmbdb34cd8acb89?pid=ACCFFDQG6PTQYXK9&lid=LSTACCFFDQG6PTQYXK92ERJDB&marketplace=FLIPKART&srno=b_6_214&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCFFDQG6PTQYXK9.SEARCH&ssid=20da3fe1gg0000001609484992843
Envent Beatz 500 Wired Headset,4.1,₹649,"₹1,499",56% off,https://www.flipkart.com/envent-beatz-500-wired-headset/p/itmeca843acf0745?pid=ACCF8SHVXHQNWAJT&lid=LSTACCF8SHVXHQNWAJTVWXFRS&marketplace=FLIPKART&srno=b_6_215&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCF8SHVXHQNWAJT.SEARCH&ssid=20da3fe1gg0000001609484992843
Zebronics model 3 W Bluetooth Home Theatre,3.4,₹577,₹599,3% off,https://www.flipkart.com/zebronics-model-3-w-bluetooth-home-theatre/p/itm687e4de54ee9f?pid=ACCF6HCXWZTR9NFH&lid=LSTACCF6HCXWZTR9NFHDN2QME&marketplace=FLIPKART&srno=b_6_216&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCF6HCXWZTR9NFH.SEARCH&ssid=20da3fe1gg0000001609484992843
Zebronics BH525 Bluetooth Headset,3.6,₹499,"₹2,499",30% off,https://www.flipkart.com/zebronics-bh525-bluetooth-headset/p/itm23987c46fb25b?pid=ACCF67U6SPTCCEMC&lid=LSTACCF67U6SPTCCEMC7DD3KU&marketplace=FLIPKART&srno=b_6_217&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCF67U6SPTCCEMC.SEARCH&ssid=20da3fe1gg0000001609484992843
Zebronics PRISM Wireless Bluetooth  Speaker,3.7,"₹1,749",₹425,41% off,https://www.flipkart.com/zebronics-prism-wireless-bluetooth-speaker/p/itm0c0198c0e169d?pid=ACCF8CG6KHJ8Z3DW&lid=LSTACCF8CG6KHJ8Z3DWCDR2QY&marketplace=FLIPKART&srno=b_6_218&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCF8CG6KHJ8Z3DW.SEARCH&ssid=20da3fe1gg0000001609484992843
Zebronics BH540 Wireless Earphone Bluetooth Headset,3.3,₹250,₹899,25% off,https://www.flipkart.com/zebronics-bh540-wireless-earphone-bluetooth-headset/p/itm9be6a7914449f?pid=ACCF42XQZJRD5BCV&lid=LSTACCF42XQZJRD5BCV6CRMMD&marketplace=FLIPKART&srno=b_6_219&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCF42XQZJRD5BCV.SEARCH&ssid=20da3fe1gg0000001609484992843
Zebronics delight 3 W Bluetooth  Speaker,3.9,₹667,"₹1,249",57% off,https://www.flipkart.com/zebronics-delight-3-w-bluetooth-speaker/p/itm294862054128c?pid=ACCFDR32H9WTGFUV&lid=LSTACCFDR32H9WTGFUVJEKBXS&marketplace=FLIPKART&srno=b_6_220&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCFDR32H9WTGFUV.SEARCH&ssid=20da3fe1gg0000001609484992843
Zebronics Zeb-Fashion (Black) Earphone Bluetooth Headset,3,₹525,"₹1,299",57% off,https://www.flipkart.com/zebronics-zeb-fashion-black-earphone-bluetooth-headset/p/itm66105ec90d978?pid=ACCFEGGWZWQYA9FB&lid=LSTACCFEGGWZWQYA9FBBKB82G&marketplace=FLIPKART&srno=b_6_221&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCFEGGWZWQYA9FB.SEARCH&ssid=20da3fe1gg0000001609484992843
Zebronics Zeb-Fashion (Gold) Earphone Bluetooth Headset,3,₹549,"₹1,199",46% off,https://www.flipkart.com/zebronics-zeb-fashion-gold-earphone-bluetooth-headset/p/itm758e3ae0f18a4?pid=ACCFEGJ7Q4YPRFH2&lid=LSTACCFEGJ7Q4YPRFH2U6SEMY&marketplace=FLIPKART&srno=b_6_222&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCFEGJ7Q4YPRFH2.SEARCH&ssid=20da3fe1gg0000001609484992843
Zebronics ZEB-Thunder(Black) Bluetooth Headset,4,₹639,"₹1,299",59% off,https://www.flipkart.com/zebronics-zeb-thunder-black-bluetooth-headset/p/itma1e5f2fbd899d?pid=ACCFBHDEHZFK6M2Y&lid=LSTACCFBHDEHZFK6M2YU6PXRF&marketplace=FLIPKART&srno=b_6_223&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCFBHDEHZFK6M2Y.SEARCH&ssid=20da3fe1gg0000001609484992843
Zebronics ZEB-FASHION Bluetooth Headset,2.8,₹525,"₹1,499",61% off,https://www.flipkart.com/zebronics-zeb-fashion-bluetooth-headset/p/itm099c04f0ecf8e?pid=ACCFG8TXTRQRVUG6&lid=LSTACCFG8TXTRQRVUG6JMB9HD&marketplace=FLIPKART&srno=b_6_224&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCFG8TXTRQRVUG6.SEARCH&ssid=20da3fe1gg0000001609484992843
Envent Beatz 500 Wired Headset,4.1,₹584,₹999,60% off,https://www.flipkart.com/envent-beatz-500-wired-headset/p/itm4991adde49c7a?pid=ACCF47QCWT492GWN&lid=LSTACCF47QCWT492GWN18LVEK&marketplace=FLIPKART&srno=b_6_225&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCF47QCWT492GWN.SEARCH&ssid=20da3fe1gg0000001609484992843
Helokuki Re_alme Narzo 10 / 10 A / XT / X2 Pro / X / C3 Wired Headset,3.7,₹398,₹999,60% off,https://www.flipkart.com/helokuki-re-alme-narzo-10-xt-x2-pro-x-c3-wired-headset/p/itmd6079d795310b?pid=ACCFTB5YVTFKCCRF&lid=LSTACCFTB5YVTFKCCRFMY2IBF&marketplace=FLIPKART&srno=b_6_226&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCFTB5YVTFKCCRF.SEARCH&ssid=20da3fe1gg0000001609484992843
Helokuki Red_mi Note 8 Pro / Note8 /Note 9 Pro / K20 Pro / 8A Wired Headset,3.7,₹398,₹999,22% off,https://www.flipkart.com/helokuki-red-mi-note-8-pro-note8-note-9-k20-8a-wired-headset/p/itmbedf736ed4afc?pid=ACCFTB4TTWJX8BZG&lid=LSTACCFTB4TTWJX8BZGMAGN34&marketplace=FLIPKART&srno=b_6_227&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCFTB4TTWJX8BZG.SEARCH&ssid=20da3fe1gg0000001609484992843
Zebronics ZEB-BE380T Bluetooth Headset,3.6,₹776,"₹3,999",50% off,https://www.flipkart.com/zebronics-zeb-be380t-bluetooth-headset/p/itmdca00a36d450f?pid=ACCEZHJZS3JWKUXY&lid=LSTACCEZHJZS3JWKUXYJVSLUX&marketplace=FLIPKART&srno=b_6_228&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCEZHJZS3JWKUXY.SEARCH&ssid=20da3fe1gg0000001609484992843
Blaupunkt BH11 Bluetooth Headset,3.7,"₹1,999","₹2,499",26% off,https://www.flipkart.com/blaupunkt-bh11-bluetooth-headset/p/itm7b295dc4995d1?pid=ACCFV939D2ZPHCP3&lid=LSTACCFV939D2ZPHCP3KDNMO5&marketplace=FLIPKART&srno=b_6_229&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCFV939D2ZPHCP3.SEARCH&ssid=20da3fe1gg0000001609484992843
XECH One Touch Bluetooth Voice Assist Speaker Ask Questions Using Your Voice 6 W Bluetooth  Speaker,2.8,"₹1,849",₹799,37% off,https://www.flipkart.com/xech-one-touch-bluetooth-voice-assist-speaker-ask-questions-using-your-6-w/p/itm433a34b307a69?pid=ACCFAXSWT6Q3JKNU&lid=LSTACCFAXSWT6Q3JKNU66APXS&marketplace=FLIPKART&srno=b_6_230&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCFAXSWT6Q3JKNU.SEARCH&ssid=20da3fe1gg0000001609484992843
Envent Muzik-ET-SPUD112-BK 3 W Portable Laptop/Desktop Speaker,4,₹499,₹999,50% off,https://www.flipkart.com/envent-muzik-et-spud112-bk-3-w-portable-laptop-desktop-speaker/p/itm1ef4d0f62e295?pid=ACCEY8EYFNQPF3GK&lid=LSTACCEY8EYFNQPF3GKTEMD0P&marketplace=FLIPKART&srno=b_6_231&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCEY8EYFNQPF3GK.SEARCH&ssid=20da3fe1gg0000001609484992843
Envent Truewood 210 6 W Portable Laptop/Desktop Speaker,3.3,₹499,"₹1,299",59% off,https://www.flipkart.com/envent-truewood-210-6-w-portable-laptop-desktop-speaker/p/itm395b8980710ad?pid=ACCEZ63ZHRHYUUEA&lid=LSTACCEZ63ZHRHYUUEAPOUYVR&marketplace=FLIPKART&srno=b_6_232&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCEZ63ZHRHYUUEA.SEARCH&ssid=20da3fe1gg0000001609484992843
Zebronics Fashion Magnetic Bluetooth Earphone With Mic Bluetooth Headset,2.7,₹525,"₹3,999",62% off,https://www.flipkart.com/zebronics-fashion-magnetic-bluetooth-earphone-mic-headset/p/itm010bc2fab467e?pid=ACCFDXR3HQRC4P6R&lid=LSTACCFDXR3HQRC4P6RM5RYJS&marketplace=FLIPKART&srno=b_6_233&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCFDXR3HQRC4P6R.SEARCH&ssid=20da3fe1gg0000001609484992843
QOR9 w2 Bluetooth Headset,3.1,"₹1,499","₹2,999",66% off,https://www.flipkart.com/qor9-w2-bluetooth-headset/p/itm23a0d3d5c5084?pid=ACCFZHGDKBFW2STA&lid=LSTACCFZHGDKBFW2STAG8BPAC&marketplace=FLIPKART&srno=b_6_234&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCFZHGDKBFW2STA.SEARCH&ssid=20da3fe1gg0000001609484992843
Tiitan W-X5 Bluetooth Headset,4.4,₹990,"₹1,699",52% off,https://www.flipkart.com/tiitan-w-x5-bluetooth-headset/p/itmb5ae0be9ad1d0?pid=ACCFPJF2FU9HEJNN&lid=LSTACCFPJF2FU9HEJNNPCLEZB&marketplace=FLIPKART&srno=b_6_235&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCFPJF2FU9HEJNN.SEARCH&ssid=20da3fe1gg0000001609484992843
Blaupunkt EH01 Extra Bass Wired Headset,4.3,₹799,₹999,22% off,https://www.flipkart.com/blaupunkt-eh01-extra-bass-wired-headset/p/itme1ff546fd79e9?pid=ACCFCSGRTESEZAZY&lid=LSTACCFCSGRTESEZAZYWYKBPY&marketplace=FLIPKART&srno=b_6_236&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=696ba84e-e729-4d8e-ba50-c6db72afdd0b.ACCFCSGRTESEZAZY.SEARCH&ssid=20da3fe1gg0000001609484992843
Zebronics ZEB-EM940 Wired Headset,3.6,₹199,₹399,50% off,https://www.flipkart.com/zebronics-zeb-em940-wired-headset/p/itm4402bea459ffc?pid=ACCFFXN6XNHEJ4WG&lid=LSTACCFFXN6XNHEJ4WGIP8ETD&marketplace=FLIPKART&srno=b_7_241&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=f5a633a6-77a4-4614-8b9f-02a626498588.ACCFFXN6XNHEJ4WG.SEARCH&ssid=vqn0x0pzuo0000001609484998358
Zebronics ZEB-KNIGHT Bluetooth  Speaker,4.2,"₹1,222","₹1,599",23% off,https://www.flipkart.com/zebronics-zeb-knight-bluetooth-speaker/p/itm324950aa18ccd?pid=ACCF2REHYM5UZGKJ&lid=LSTACCF2REHYM5UZGKJCOVCU6&marketplace=FLIPKART&srno=b_7_242&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=f5a633a6-77a4-4614-8b9f-02a626498588.ACCF2REHYM5UZGKJ.SEARCH&ssid=vqn0x0pzuo0000001609484998358
Zebronics ATOM Wireless 3 W Bluetooth  Speaker,3.7,"₹1,389","₹1,699",18% off,https://www.flipkart.com/zebronics-atom-wireless-3-w-bluetooth-speaker/p/itme4b65e1f6a931?pid=ACCF9X6DFNUGVRHZ&lid=LSTACCF9X6DFNUGVRHZIX4LEW&marketplace=FLIPKART&srno=b_7_243&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=f5a633a6-77a4-4614-8b9f-02a626498588.ACCF9X6DFNUGVRHZ.SEARCH&ssid=vqn0x0pzuo0000001609484998358
Olbon SPne 4 W Bluetooth  Speaker,4.2,₹373,"₹1,390",73% off,https://www.flipkart.com/olbon-spne-4-w-bluetooth-speaker/p/itm4ab0e25e465fe?pid=ACCFPZU9U5KFFDGX&lid=LSTACCFPZU9U5KFFDGXSL9WMP&marketplace=FLIPKART&srno=b_7_244&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=en_mbPFZO38ARXjrKM2I81EeAacZrw%2BE7EogSEQhyb0bliWv4%2Brf5UCEu8FhXtV2REjpCTkhV96blXD18MVUO7AnA%3D%3D&ssid=vqn0x0pzuo0000001609484998358
ShutterBugs XB750 Bluetooth Headphone (Black+Red) Bluetooth Headset,3.8,₹799,"₹1,999",60% off,https://www.flipkart.com/shutterbugs-xb750-bluetooth-headphone-black-red-headset/p/itm0e53787fae127?pid=ACCFHDCFXZ6BJVTY&lid=LSTACCFHDCFXZ6BJVTY1DEKA6&marketplace=FLIPKART&srno=b_7_245&otracker=clp_omu_infinite_Deals%2Bof%2Bthe%2BDay_2_2.dealCard.OMU_INFINITE_dotd-store_dotd-store_VLO9AZPF3DJW&fm=organic&iid=f5a633a6-77a4-4614-8b9f-02a626498588.ACCFHDCFXZ6BJVTY.SEARCH&ssid=vqn0x0pzuo0000001609484998358
